,word,x,y
564,cases,12.00092601776123,14.447521209716797
565,defining,34.731571197509766,2.6840364933013916
566,performing,12.297539710998535,-20.460731506347656
567,extensive,5.305602550506592,53.10133743286133
568,runs,-14.094520568847656,29.402650833129883
569,collective,33.510372161865234,-9.968528747558594
570,dynamical,1.3810627460479736,-21.79789924621582
571,fixed,33.330013275146484,1.3442703485488892
572,point,-19.94091033935547,-15.334101676940918
573,cycle,26.38673210144043,-15.35200309753418
574,population,4.517245292663574,52.307579040527344
575,chaotic,25.354541778564453,12.048893928527832
576,advantages,-34.8530387878418,-3.455125570297241
577,ability,6.712928295135498,-23.39801597595215
578,properties,-25.65455436706543,-12.440361976623535
579,recurrent,-13.273343086242676,-18.999025344848633
580,areas,-11.374771118164062,-17.486007690429688
581,motivated,13.052196502685547,-19.703866958618164
582,built,17.364280700683594,15.47884750366211
583,skills,3.5308964252471924,-23.830873489379883
584,call,-11.711289405822754,39.75621795654297
585,developmental,33.56487274169922,5.524502277374268
586,implement,7.823892116546631,15.681384086608887
587,array,26.495054244995117,11.791303634643555
588,challenging,-12.32369327545166,-17.231910705566406
589,technical,-33.55821990966797,-4.90395975112915
590,issues,18.435287475585938,-20.52318000793457
591,incremental,4.0126566886901855,-23.303524017333984
592,sail,-10.806793212890625,41.643497467041016
593,presented,-22.119054794311523,-13.50500774383545
594,perception,-4.979562282562256,-23.709552764892578
595,auditory,23.076570510864258,14.203537940979004
596,language,1.4791555404663086,50.82295227050781
597,available,23.302024841308594,-18.862810134887695
598,expected,-14.638729095458984,29.12302017211914
599,perform,-21.187744140625,-11.156512260437012
600,desired,19.716909408569336,-20.11797523498535
601,including,-20.021682739257812,-15.312962532043457
602,due,2.3210606575012207,-23.22190284729004
603,connections,-9.957517623901367,19.575777053833008
604,spiking,9.495176315307617,-23.841161727905273
605,cell,23.767515182495117,-17.208179473876953
606,evolved,-8.77007007598877,20.99738121032715
607,plastic,-7.877299785614014,43.927364349365234
608,degrees,-12.072591781616211,-18.595556259155273
609,internal,-20.608596801757812,-13.865218162536621
610,controls,4.382663249969482,51.95573043823242
611,mathematical,-14.388387680053711,31.36602210998535
612,paradigms,-11.068737983703613,-17.254369735717773
613,engineering,16.2015323638916,-21.33833885192871
614,comprehensive,30.456357955932617,-12.111865043640137
615,view,-33.405555725097656,-1.0409098863601685
616,theoretical,-1.4503992795944214,48.97742462158203
617,disciplines,-3.890568971633911,47.882755279541016
618,suggested,21.60662269592285,13.930769920349121
619,movement,3.500056505203247,-21.03394889831543
620,gain,32.25387954711914,-10.931411743164062
621,scheduling,-2.7036662101745605,16.783967971801758
622,sliding,26.504152297973633,11.635860443115234
623,multi,22.19204330444336,-19.2531795501709
624,methods,-33.265541076660156,-2.9535751342773438
625,hebbian,8.518634796142578,54.14301300048828
626,relevance,10.0278959274292,15.298848152160645
627,applicability,9.408995628356934,54.841636657714844
628,extended,0.7730271816253662,-22.147998809814453
629,filter,2.1762897968292236,50.81287384033203
630,estimation,15.399368286132812,15.109256744384766
631,prediction,24.850568771362305,-16.450788497924805
632,vestibular,25.464902877807617,12.544941902160645
633,implementation,-27.398191452026367,-7.879599571228027
634,parallel,-6.071658134460449,-19.44818687438965
635,basal,-5.348604202270508,17.280771255493164
636,ganglia,5.355730056762695,14.479570388793945
637,strong,25.87841796875,12.675020217895508
638,embedded,0.9979479312896729,-23.06334114074707
639,animal,-4.7760701179504395,17.73644256591797
640,effective,10.159574508666992,-22.420011520385742
641,wide,-25.318098068237305,-8.489351272583008
642,range,-25.304922103881836,-8.352566719055176
643,exhibits,-13.079315185546875,37.0766487121582
644,forms,6.051111698150635,53.38949966430664
645,situations,-18.889019012451172,-12.631983757019043
646,shown,-5.365677356719971,-19.586809158325195
647,findings,18.458898544311523,-19.732297897338867
648,autonomy,-13.742105484008789,26.684720993041992
649,exploit,-11.53604793548584,22.646963119506836
650,adaptable,-11.791824340820312,-16.967193603515625
651,flexibility,30.346460342407227,-13.250905990600586
652,learn,-34.81052017211914,-3.530287981033325
653,underlying,-10.858596801757812,-17.13081932067871
654,moving,31.033018112182617,6.4588751792907715
655,solving,32.402000427246094,-9.887701988220215
656,current,-17.97379493713379,-15.775141716003418
657,neuronal,-0.21975824236869812,-23.49753761291504
658,circuitry,-8.767849922180176,43.78772735595703
659,functionalities,24.770952224731445,13.772103309631348
660,coupled,32.79934310913086,2.7240805625915527
661,fields,-5.603421211242676,-20.581144332885742
662,basic,-13.240461349487305,-18.03150177001953
663,goal,-34.379024505615234,-4.559433937072754
664,directed,-5.4230523109436035,46.48303985595703
665,interpretation,31.76416778564453,-11.848353385925293
666,observed,22.982166290283203,-19.45096778869629
667,validate,-14.320940017700195,30.83867645263672
668,search,12.250422477722168,14.206722259521484
669,review,-13.88211441040039,-16.941539764404297
670,maps,30.628522872924805,-9.06223201751709
671,navigate,-12.746731758117676,23.480255126953125
672,unknown,30.0383243560791,-12.378661155700684
673,worlds,-10.578363418579102,21.739076614379883
674,introduces,-0.8922396302223206,15.755670547485352
675,pafartna,-0.926712691783905,15.66165542602539
676,extends,19.04389190673828,14.284294128417969
677,capabilities,-19.207489013671875,-10.559717178344727
678,relevant,17.02763557434082,-20.925966262817383
679,demonstrated,18.157276153564453,-21.065900802612305
680,coherent,-9.58388900756836,21.492265701293945
681,guiding,-12.679682731628418,25.480941772460938
682,function,-9.791568756103516,-19.84391975402832
683,body,-24.167518615722656,-10.276309967041016
684,morphology,-15.67773723602295,-14.168180465698242
685,inputs,32.49612808227539,3.7722184658050537
686,reveal,-2.0286920070648193,48.8752555847168
687,presence,-1.8656153678894043,16.795944213867188
688,induced,14.493289947509766,15.241165161132812
689,outputs,-0.6453684568405151,49.82419204711914
690,affected,20.762008666992188,14.98567008972168
691,fundamental,-10.37807559967041,23.027158737182617
692,link,25.449613571166992,-16.99626350402832
693,embodied,13.362338066101074,-20.906633377075195
694,described,-4.002561092376709,17.035232543945312
695,microcircuit,7.147849082946777,53.28547668457031
696,consequences,-14.476191520690918,30.70293617248535
697,ocular,32.82512664794922,4.749776840209961
698,reflex,18.952789306640625,15.189421653747559
699,investigate,20.704875946044922,14.065803527832031
700,case,-7.514845848083496,-19.07732582092285
701,kinematic,-26.57272720336914,-8.969592094421387
702,error,-26.906169891357422,-9.230602264404297
703,subject,-10.72689151763916,20.750429153442383
704,incorrect,10.89279556274414,14.553328514099121
705,positions,-6.0747528076171875,17.961395263671875
706,locomotion,33.89173126220703,-6.338869571685791
707,circuits,34.1677360534668,1.5183749198913574
708,generators,-11.935357093811035,24.694822311401367
709,oscillatory,9.182604789733887,54.25940704345703
710,cpg,10.1820068359375,14.877880096435547
711,apply,21.152292251586914,-19.368776321411133
712,automatic,6.026767730712891,14.590770721435547
713,acquisition,29.01042366027832,-12.349766731262207
714,biped,14.616033554077148,13.651535987854004
715,performed,-20.087787628173828,-14.683479309082031
716,walking,30.7341365814209,-10.963541030883789
717,stabilizing,-13.358389854431152,32.801918029785156
718,biomechanical,10.132967948913574,14.941863059997559
719,coordination,-9.174458503723145,-17.23297882080078
720,difficult,32.928367614746094,1.349909782409668
721,spinal,33.821922302246094,0.1333043873310089
722,situation,17.961484909057617,-21.160320281982422
723,speed,6.8844499588012695,-22.918371200561523
724,leg,11.953423500061035,15.024382591247559
725,short,0.02293555997312069,49.69674301147461
726,planar,7.337832927703857,53.559478759765625
727,principle,-11.44898509979248,23.222537994384766
728,plasticity,6.789142608642578,-25.117687225341797
729,length,-11.797043800354004,39.22891616821289
730,adapting,29.583192825317383,9.203581809997559
731,gait,30.933334350585938,7.158009052276611
732,experiences,29.918445587158203,10.513885498046875
733,coupling,18.843456268310547,14.591279029846191
734,understand,33.97117233276367,4.232771873474121
735,variety,25.804670333862305,13.326451301574707
736,insect,32.93959426879883,-3.0964908599853516
737,behaviours,31.107419967651367,-12.026773452758789
738,successful,-13.78409481048584,28.73980712890625
739,reviewing,-35.37162399291992,-3.2958381175994873
740,mushroom,-11.801617622375488,22.630935668945312
741,bodies,-5.812925338745117,18.316028594970703
742,regarding,7.313483715057373,53.76130294799805
743,include,-13.49575424194336,35.88868713378906
744,assessed,22.294025421142578,-18.340246200561523
745,standard,-29.22807502746582,-6.347996234893799
746,avoidance,32.23058319091797,-8.111595153808594
747,vestibulo,14.346656799316406,16.1313533782959
748,integrates,32.984352111816406,-6.0121283531188965
749,inertial,-13.60329818725586,29.87537956237793
750,growth,1.8280723094940186,50.9525146484375
751,evaluate,13.6519136428833,-22.057621002197266
752,varying,-13.378520011901855,30.082704544067383
753,plant,-12.020914077758789,22.294649124145508
754,noisy,33.582366943359375,3.860935926437378
755,cerebellum,9.330239295959473,-22.110919952392578
756,synapses,-14.131264686584473,29.878517150878906
757,neuron,-13.912314414978027,33.32918167114258
758,derived,0.15131662786006927,-23.296159744262695
759,detailed,-13.114460945129395,37.07966995239258
760,tested,30.609399795532227,7.581374645233154
761,timing,28.75660514831543,10.052101135253906
762,stdp,-10.596758842468262,40.83687973022461
763,signal,-7.492055416107178,45.358970642089844
764,low,-20.271404266357422,-16.56706428527832
765,target,-25.29085922241211,-10.48299789428711
766,reaching,-7.117580890655518,-20.544727325439453
767,contexts,9.620195388793945,-21.9986629486084
768,towards,33.98375701904297,-0.5891788005828857
769,consciousness,25.048967361450195,13.275776863098145
770,years,5.188302040100098,52.4638557434082
771,organized,7.538641452789307,14.240619659423828
772,area,14.006250381469727,-20.432973861694336
773,concerned,-8.98271656036377,43.924957275390625
774,coming,-12.524538040161133,26.75138282775879
775,representation,-19.525819778442383,-14.21446418762207
776,conceptual,30.988035202026367,9.3760404586792
777,conclusions,33.330589294433594,-7.12363338470459
778,highlights,33.80830001831055,-1.6325147151947021
779,works,-11.258460998535156,40.30411148071289
780,summarize,-6.454516410827637,45.61800003051758
781,investigated,2.9330968856811523,51.40283203125
782,technique,9.884224891662598,54.59065246582031
783,virtual,16.960901260375977,14.373760223388672
784,arms,17.57916259765625,-20.545822143554688
785,type,-13.60498046875,29.075021743774414
786,permit,6.359635353088379,14.404027938842773
787,comparing,-8.095342636108398,43.56065368652344
788,employing,-4.323068618774414,17.865921020507812
789,field,-33.136474609375,-1.7158046960830688
790,hardware,-1.1908612251281738,-22.793224334716797
791,approaching,3.839833974838257,14.458572387695312
792,images,-13.10250186920166,36.83828353881836
793,serious,15.632120132446289,14.383219718933105
794,overcome,32.44595718383789,-7.482326984405518
795,capability,33.48097229003906,3.5463225841522217
796,hand,-22.87700653076172,-12.97618579864502
797,science,-8.454888343811035,44.87846755981445
798,manufacturing,-33.08380126953125,-2.616176128387451
799,issue,15.262168884277344,-21.0716552734375
800,deep,31.176822662353516,8.424369812011719
801,force,-19.524940490722656,-13.743569374084473
802,inspiration,-11.546782493591309,23.590404510498047
803,technology,33.48550796508789,-5.081036567687988
804,constraints,-19.25697135925293,-12.418420791625977
805,tactile,-6.937551021575928,19.330705642700195
806,bio,33.47140884399414,2.690678119659424
807,followed,12.67123794555664,15.085928916931152
808,working,-18.872827529907227,-12.941751480102539
809,paradigm,-11.224431037902832,-17.868240356445312
810,spatial,32.68769836425781,-6.521348476409912
811,measure,-13.73223876953125,25.91464614868164
812,oriented,16.385387420654297,-20.74558448791504
813,fulfill,-9.226806640625,42.74839782714844
814,addressed,29.993436813354492,-13.249499320983887
815,stage,-0.8965994715690613,50.05746841430664
816,autonomously,23.11502456665039,-18.007930755615234
817,reported,-17.04485511779785,-16.329835891723633
818,humans,-2.237217903137207,-21.621957778930664
819,mosaic,-27.26860237121582,-9.864249229431152
820,contributions,20.59168815612793,13.488360404968262
821,strategy,-13.399408340454102,34.87493896484375
822,hmm,-9.937938690185547,20.617481231689453
823,significant,-0.5031562447547913,49.73877716064453
824,trained,-8.938879013061523,19.25996208190918
825,includes,22.834312438964844,-21.28325080871582
826,regression,23.515666961669922,13.43758773803711
827,lwpr,-8.566102027893066,-20.646108627319336
828,freedom,-10.835098266601562,-18.552942276000977
829,compensate,-8.587434768676758,43.22772979736328
830,gravitational,-32.949256896972656,-3.929551362991333
831,forces,0.5197123289108276,15.92176342010498
832,predictions,-31.131986618041992,-5.481467247009277
833,others,-7.486996650695801,19.203060150146484
834,methodology,-10.31539535522461,-16.919788360595703
835,effect,-13.319108963012695,37.058135986328125
836,torques,33.19902038574219,-8.36959457397461
837,sessions,29.626806259155273,-11.359158515930176
838,limb,23.61527442932129,-19.568111419677734
839,showing,-12.1520357131958,22.952404022216797
840,concepts,-9.825933456420898,19.230070114135742
841,bacs,-6.720577716827393,17.8906307220459
842,building,-19.936138153076172,-14.894027709960938
843,blocks,20.63841438293457,-19.443416595458984
844,research,-32.34157943725586,-3.403163194656372
845,formation,25.64861297607422,-16.971446990966797
846,representations,-22.661056518554688,-14.000959396362305
847,term,-15.480755805969238,-14.955744743347168
848,challenges,7.3865065574646,15.169644355773926
849,arise,-14.8998384475708,31.658098220825195
850,abilities,21.98244857788086,-17.864660263061523
851,structured,26.292556762695312,12.428837776184082
852,platforms,-0.1898868829011917,50.47941207885742
853,focusing,16.877744674682617,14.598990440368652
854,manual,-12.956857681274414,31.761287689208984
855,prosthetic,29.715496063232422,9.699031829833984
856,smooth,-13.104451179504395,37.97450256347656
857,popular,-9.121048927307129,43.529666900634766
858,cannot,15.734247207641602,14.343694686889648
859,natural,23.65306282043457,-18.578781127929688
860,biomimetics,25.788043975830078,13.32598876953125
861,aesthetic,3.3413286209106445,14.533466339111328
862,minimum,-14.152643203735352,32.25382995605469
863,optimal,-9.924187660217285,-18.15687370300293
864,cost,-34.72454833984375,-1.8425275087356567
865,optimizing,-9.398187637329102,20.384506225585938
866,proportional,-14.001142501831055,36.48714828491211
867,optimized,-7.824044227600098,-18.089263916015625
868,crucial,32.36849594116211,6.79258918762207
869,reconfigurable,22.94456672668457,-21.20863914489746
870,intelligence,-1.1520593166351318,49.73165512084961
871,machine,31.203495025634766,-10.836101531982422
872,middleware,2.131788730621338,51.6031494140625
873,operating,31.03364372253418,-8.131719589233398
874,pre,7.42893123626709,14.612716674804688
875,independent,-2.349857807159424,16.3333683013916
876,run,25.24216079711914,12.586213111877441
877,surveillance,-13.588396072387695,27.342525482177734
878,focus,-1.5865269899368286,16.524057388305664
879,limited,34.14820098876953,-3.2655177116394043
880,localization,4.373532295227051,15.57099437713623
881,relies,-37.88825225830078,-0.6760708689689636
882,interacting,6.540197372436523,53.07837677001953
883,validated,1.8272579908370972,-20.82184410095215
884,finger,33.97848892211914,3.713654041290283
885,snn,31.125930786132812,-9.527165412902832
886,route,32.1632194519043,-6.554152965545654
887,stored,-7.378095626831055,44.823394775390625
888,primary,-5.340199947357178,18.243154525756836
889,humanoid,-27.401216506958008,-8.429224967956543
890,analyses,32.65473556518555,-5.548192024230957
891,utilized,-3.712972402572632,47.96697235107422
892,frontal,24.5452823638916,-19.369386672973633
893,maintain,9.338666915893555,14.132803916931152
894,dissociated,-13.015653610229492,28.95235824584961
895,independence,8.053597450256348,53.97646713256836
896,last,5.767746925354004,53.215301513671875
897,optimize,26.52824592590332,13.089550018310547
898,argue,-14.234502792358398,27.235687255859375
899,external,29.91750144958496,8.546688079833984
900,survey,19.959716796875,14.651803016662598
901,perspectives,4.973226070404053,15.004500389099121
902,kind,-4.431950569152832,47.56905746459961
903,domain,30.61324691772461,9.456817626953125
904,scenarios,26.10848045349121,12.608859062194824
905,patients,-6.537749767303467,-19.170547485351562
906,phase,-14.832786560058594,31.886402130126953
907,description,-13.41200065612793,35.36159133911133
908,assessment,3.0675289630889893,15.252838134765625
909,rehabilitation,0.45872804522514343,-22.51536750793457
910,purposes,-3.512937307357788,48.31222915649414
911,universal,-4.684067726135254,47.10017013549805
912,evaluation,-4.965383052825928,16.98766326904297
913,healthy,16.195802688598633,14.938488960266113
914,stationary,-5.715413570404053,17.79570770263672
915,obtain,19.918407440185547,13.911928176879883
916,cope,15.343538284301758,-21.933937072753906
917,perturbations,24.733556747436523,-16.77960205078125
918,benefits,-38.19932174682617,-0.1323554813861847
919,robustness,28.583480834960938,-13.787527084350586
920,cumulative,4.115901947021484,15.35427474975586
921,consider,15.048386573791504,16.042905807495117
922,reward,-21.346895217895508,-14.681098937988281
923,tennis,33.39011001586914,-3.2890031337738037
924,needs,4.090909957885742,14.495330810546875
925,addition,10.489867210388184,-21.153772354125977
926,goals,-34.07993698120117,-2.7664217948913574
927,extend,13.260113716125488,14.376890182495117
928,predictors,-7.472485065460205,19.142927169799805
929,priori,-7.378941535949707,18.2900447845459
930,oct,-13.057780265808105,28.085691452026367
931,investigating,-13.625075340270996,31.74932861328125
932,cognition,-23.3386173248291,-14.178923606872559
933,common,-6.574845790863037,19.07723617553711
934,observation,29.54586410522461,9.237259864807129
935,passive,-38.2423095703125,-1.0099477767944336
936,pmp,9.699341773986816,15.080164909362793
937,biomechanics,1.2967264652252197,15.780034065246582
938,runtime,32.30533218383789,-7.447964668273926
939,taking,2.437283992767334,15.180488586425781
940,account,28.698951721191406,10.908994674682617
941,presentation,-12.493973731994629,25.029619216918945
942,extension,29.8377742767334,-14.449323654174805
943,carrying,-19.40695571899414,-16.25359535217285
944,deal,8.34071159362793,-23.206462860107422
945,neat,31.91033935546875,5.829991340637207
946,neatfields,-13.35531997680664,26.275266647338867
947,spaces,17.18692970275879,-21.648223876953125
948,specified,22.554637908935547,13.958535194396973
949,dimensional,-28.556034088134766,-9.830527305603027
950,connection,-11.175527572631836,22.343534469604492
951,enable,16.070438385009766,-20.17404556274414
952,detection,-4.238760948181152,16.977331161499023
953,morphological,9.998396873474121,14.34073543548584
954,acquire,30.390047073364258,9.011597633361816
955,evaluated,33.382789611816406,-4.240868091583252
956,compliant,19.737693786621094,14.085996627807617
957,engine,17.346445083618164,14.761784553527832
958,dealing,0.8679868578910828,-23.95348358154297
959,focuses,0.929739236831665,50.45515441894531
960,precise,-23.71567153930664,-11.397310256958008
961,play,-11.009300231933594,40.53743362426758
962,organization,0.5863056778907776,16.017719268798828
963,links,-13.172525405883789,35.69022750854492
964,spatio,-12.616347312927246,35.97103500366211
965,aim,-7.254861354827881,19.244384765625
966,improvement,7.790150165557861,53.794551849365234
967,monitoring,29.221914291381836,10.41617488861084
968,quality,33.35628890991211,4.492432117462158
969,decisions,14.213659286499023,14.015358924865723
970,improve,32.11397933959961,-9.322661399841309
971,made,-36.141048431396484,-1.3349809646606445
972,active,-37.477420806884766,-2.001422643661499
973,static,26.948820114135742,-17.493881225585938
974,grids,30.612571716308594,10.158143997192383
975,electrical,21.407724380493164,-20.4014949798584
976,manipulators,-20.748538970947266,-10.992565155029297
977,augment,14.492171287536621,14.978581428527832
978,reconfigure,10.537392616271973,15.56850814819336
979,grid,13.20637035369873,15.713980674743652
980,construct,29.178707122802734,8.213055610656738
981,fabrication,-35.87446975708008,-1.2842813730239868
982,additive,-4.3631415367126465,16.1066837310791
983,fabricated,17.009618759155273,16.05854034423828
984,constructors,32.918113708496094,6.900529384613037
985,represents,-2.7733993530273438,15.466241836547852
986,cyclic,-1.654022455215454,14.940980911254883
987,materials,-7.9880242347717285,20.28422737121582
988,produce,-37.5997314453125,-0.39571279287338257
989,constituent,11.258050918579102,15.916290283203125
990,facilities,-1.8919601440429688,15.62374210357666
991,driving,-13.472418785095215,26.153234481811523
992,printing,-12.459842681884766,38.75060272216797
993,elsevier,26.060209274291992,-17.04413604736328
994,rights,30.729637145996094,-13.0529203414917
995,reserved,31.394716262817383,-8.558941841125488
996,reusability,-9.075395584106445,18.73115348815918
997,programming,-10.094441413879395,42.28696060180664
998,increasing,29.85527992248535,-11.482752799987793
999,easy,-18.98284339904785,-15.071310997009277
1000,user,-14.035802841186523,-16.001184463500977
1001,interface,32.23313522338867,7.359055042266846
1002,create,22.01404571533203,14.3748140335083
1003,reuse,8.727392196655273,54.33934020996094
1004,life,-0.6363810896873474,49.24517059326172
1005,activities,-11.34659481048584,-16.032907485961914
1006,pursue,28.967222213745117,-13.326276779174805
1007,requests,-18.818498611450195,-12.353171348571777
1008,incomplete,32.31349182128906,-4.801735877990723
1009,missing,-12.67175006866455,22.68288230895996
1010,auction,34.747833251953125,-0.9023374915122986
1011,critical,-11.232454299926758,40.368404388427734
1012,community,34.98198318481445,2.6412148475646973
1013,consensus,-3.563232660293579,-19.447288513183594
1014,efforts,0.042622536420822144,14.95151138305664
1015,humanlike,6.969526767730713,14.19127368927002
1016,abstraction,27.316341400146484,11.862364768981934
1017,act,-12.564956665039062,27.36714744567871
1018,aspects,25.381507873535156,-17.352619171142578
1019,identifying,25.138961791992188,-17.895841598510742
1020,actuators,17.947555541992188,14.083526611328125
1021,agricultural,31.74075698852539,-8.553010940551758
1022,integration,-33.01819610595703,-4.715542793273926
1023,fleets,23.006317138671875,-19.561443328857422
1024,solutions,-8.921557426452637,19.45618438720703
1025,diverse,29.247920989990234,10.067672729492188
1026,topologies,-13.321395874023438,27.248441696166992
1027,mrs,-37.489654541015625,-0.24081234633922577
1028,domains,-11.949812889099121,22.67864227294922
1029,solution,31.912572860717773,7.282989978790283
1030,describing,20.191078186035156,-20.975059509277344
1031,rescue,-0.41509413719177246,15.555506706237793
1032,referring,1.4227969646453857,15.053275108337402
1033,bring,5.290655612945557,14.804454803466797
1034,access,-9.547572135925293,20.82964324951172
1035,full,22.70048713684082,-19.11383819580078
1036,cloud,-36.940650939941406,-0.6309115290641785
1037,groups,-0.8218479752540588,14.783744812011719
1038,automated,31.271982192993164,6.776426315307617
1039,vehicles,-15.848740577697754,-17.232818603515625
1040,agvs,-6.156477928161621,-22.559711456298828
1041,logistics,-12.297119140625,21.383426666259766
1042,define,7.357153415679932,-21.136550903320312
1043,gathering,2.809459924697876,14.227421760559082
1044,sources,29.10220718383789,11.626276969909668
1045,updated,23.60717010498047,14.482000350952148
1046,live,-32.221675872802734,-2.6849584579467773
1047,complemented,33.126434326171875,-1.060184359550476
1048,extending,20.490468978881836,14.742879867553711
1049,agv,-32.580177307128906,-2.2181079387664795
1050,avoid,8.410560607910156,-21.623146057128906
1051,congestion,25.591251373291016,13.967046737670898
1052,zones,-3.2360219955444336,16.01378631591797
1053,obstacle,-9.641844749450684,19.420621871948242
1054,procedure,-13.270506858825684,30.827678680419922
1055,parameterised,-37.797279357910156,0.10458989441394806
1056,inclusion,-0.04201434552669525,50.31785202026367
1057,imitation,-37.233211517333984,-1.8999724388122559
1058,sgim,-38.27163314819336,-0.34981393814086914
1059,distributions,25.779977798461914,-18.38222312927246
1060,policies,-37.74599838256836,-0.08668730407953262
1061,distribution,-33.84519577026367,-2.807138681411743
1062,babbling,-38.05224609375,-0.42174139618873596
1063,social,-39.06243896484375,0.3651621341705322
1064,intrinsic,-39.1193733215332,0.40978866815567017
1065,motivation,-38.489540100097656,-0.07178045809268951
1066,detailing,14.353011131286621,-19.268030166625977
1067,fishing,14.471802711486816,-19.160512924194336
1068,demonstration,-25.769058227539062,-12.050427436828613
1069,varied,-22.880107879638672,-11.45073413848877
1070,outcomes,-15.968725204467773,-15.481390953063965
1071,abstract,-9.713337898254395,43.117130279541016
1072,integrating,1.6174365282058716,15.158454895019531
1073,projects,13.732565879821777,13.902111053466797
1074,typical,24.36998176574707,13.073040962219238
1075,monomer,28.984846115112305,-13.950773239135742
1076,become,33.014469146728516,4.393930912017822
1077,microservice,-32.76118850708008,-3.310460090637207
1078,management,18.88140296936035,-21.141687393188477
1079,productive,33.416229248046875,5.320065021514893
1080,generator,24.255163192749023,13.922995567321777
1081,therapies,33.475650787353516,-5.853631019592285
1082,diseases,-12.238801002502441,39.20008850097656
1083,treatment,33.839271545410156,2.74540114402771
1084,therapist,-14.452303886413574,-16.97536277770996
1085,execute,-13.725858688354492,32.26054382324219
1086,patient,23.941255569458008,-18.184459686279297
1087,games,29.932710647583008,10.118638038635254
1088,robocog,17.32444953918457,-19.898313522338867
1089,associative,31.36241912841797,-10.253179550170898
1090,realistic,2.8865504264831543,51.665409088134766
1091,encoding,16.727458953857422,15.915318489074707
1092,decoding,30.7392635345459,8.440951347351074
1093,stimulus,-14.479334831237793,30.525156021118164
1094,tuning,3.7035489082336426,51.85715103149414
1095,highlight,-9.564940452575684,21.924156188964844
1096,failure,3.6773509979248047,15.295319557189941
1097,spraying,24.382423400878906,12.789786338806152
1098,expectation,4.735019207000732,52.04897689819336
1099,evidence,-2.089445114135742,49.04552459716797
1100,lateral,-6.283040523529053,19.172252655029297
1101,theories,4.047979831695557,52.14748764038086
1102,caudal,1.614122986793518,-24.175474166870117
1103,rostral,19.94490623474121,-19.847564697265625
1104,regions,18.937185287475586,-20.41520881652832
1105,disrupting,28.214746475219727,-13.268603324890137
1106,lyapunov,10.675741195678711,55.939151763916016
1107,estimator,10.483521461486816,55.5434455871582
1108,underwater,10.218672752380371,55.0985221862793
1109,ongoing,-8.753521919250488,18.85582160949707
1110,mimics,10.482460975646973,55.56270217895508
1111,ann,32.70720291137695,-3.750833749771118
1112,angles,1.241750717163086,51.106449127197266
1113,stages,-12.262675285339355,36.766357421875
1114,ensemble,5.805734157562256,13.979182243347168
1115,itdp,-2.9279379844665527,48.586055755615234
1116,micros,9.503743171691895,54.43912124633789
1117,constructed,15.125308990478516,14.273651123046875
1118,fpid,-3.407700538635254,47.75524139404297
1119,auv,-14.428863525390625,29.128286361694336
1120,equations,-9.849567413330078,41.947139739990234
1121,walks,6.830349445343018,53.5943603515625
1122,posture,9.906829833984375,54.73318099975586
1123,dnf,30.597393035888672,8.412527084350586
1124,mode,-12.565510749816895,36.23664474487305
1125,chattering,5.1064934730529785,52.24366760253906
1126,multipotent,8.354846000671387,54.11556625366211
